tqi_mile,record_count,time_span_days,tqi_mean,tqi_std,seasonal_amplitude,ma_mae,holt_mae,lstm_mae,data_driven_mae,rolling_anchor_mae,post_maintenance_mae,best_trident_strategy,best_trident_mae,plane_mae,elevation_mae,plane_better,best_overall_method,best_overall_mae,trident_vs_baseline,trident_is_best
752400,514,4845,2.8195252918287945,0.5605912434600336,0.4214395424836601,1.0141935483870965,1.0585290281303128,1.6306958300192242,0.8987041423308476,1.0038034060365528,0.38030617338772754,post_maintenance,0.38030617338772754,0.13532774095792321,0.2737934190979457,True,PostMaintenance,0.38030617338772754,62.50161776393271,True
764400,431,4589,3.214071925754061,0.18666971684434505,0.2510878787878785,0.16202564102564104,0.14170697884759847,0.6919632618530392,0.17623639151546153,0.12817505473084861,0.519276069823885,rolling_anchor,0.12817505473084861,0.33029852078575417,0.4254097001610323,True,RollingAnchor,0.12817505473084861,9.54922913945052,True
760400,509,4845,2.7176051080550097,0.6095996324339609,0.7019833333333332,1.0032135076252724,0.9337536001656493,1.437591691439712,0.88195044796945,0.947623927538329,0.7469833322230265,post_maintenance,0.7469833322230265,0.15783135667878606,0.18204910783587525,True,PostMaintenance,0.7469833322230265,20.002093476211446,True
759400,424,4776,3.1219858490566037,0.37299396275701047,0.4441257035647279,0.392328125,0.40232006513119073,0.7332598385806909,0.46357263513513514,0.36547920520177235,1.0170389649851124,rolling_anchor,0.36547920520177235,0.14502188919419223,0.20829200646023738,True,RollingAnchor,0.36547920520177235,6.843485869953289,True
782400,515,4845,2.919891262135922,0.5896276836052525,0.7212357142857146,1.1100749782040107,1.0709046625449294,1.670019368022152,0.8413915412186377,1.0516832332996147,0.4346575883256528,post_maintenance,0.4346575883256528,0.15102580213700625,0.1832321856193586,True,PostMaintenance,0.4346575883256528,59.412111691369454,True
771400,509,4845,2.6357721021611007,0.4231214191717441,0.5007904761904762,0.7244444444444443,0.6817991140764078,1.2377475856383844,0.5320681501064842,0.7050209570956587,0.47242425194519094,post_maintenance,0.47242425194519094,0.07365987405010647,0.11284079206445727,True,PostMaintenance,0.47242425194519094,30.709171925933692,True
765400,514,4845,2.9439416342412454,0.588506439170781,0.5668666666666669,0.9887218831734962,1.0050707349253851,1.45041685368931,0.8481009614520623,0.9717152729178943,0.6976227089267765,post_maintenance,0.6976227089267765,0.16876658440004416,0.177520879636097,True,PostMaintenance,0.6976227089267765,29.441967372298873,True
767400,512,4845,2.909365234375,0.5525832108331389,0.6174333333333335,0.9731783081783075,0.9212355781532013,1.4659953531419148,0.7795927954726837,0.9157192971501663,0.4638898736930072,post_maintenance,0.4638898736930072,0.1564872673562243,0.22569062463126438,True,PostMaintenance,0.4638898736930072,49.644815648244276,True
898400,497,4845,2.8853360160965797,0.36554288748566094,0.46446405228758136,0.37631111111111115,0.39452142394095124,0.7511331632977031,0.34106105667627273,0.3130725786416463,0.28922206349892193,post_maintenance,0.28922206349892193,0.17254178318937843,0.2965663892984576,True,PostMaintenance,0.28922206349892193,23.142831832694664,True
904400,458,4838,2.8015786026200873,0.32258601441555296,0.43214285714285694,0.34152173913043493,0.32228962619862256,0.49328883994070494,0.3889406702898549,0.3364754469807134,0.34668784236330596,rolling_anchor,0.3364754469807134,0.11086292476293323,0.1357182527219843,True,Holt,0.32228962619862256,-4.401575362325913,False
889400,496,4845,3.0391915322580645,0.42975910283972696,0.6074493464052289,0.36782695447124975,0.4786956866716604,0.7003962230900949,0.46279014757364184,0.3221475638007373,1.067105273748425,rolling_anchor,0.3221475638007373,0.10688547267437065,0.14325395029757107,True,RollingAnchor,0.3221475638007373,12.41871758315713,True
763400,429,4589,2.9877086247086244,0.3078374547499637,0.31548461538461536,0.2953222591362127,0.2888873939565817,0.275832352948069,0.45313310077519375,0.32614967526720395,0.319213762114432,post_maintenance,0.319213762114432,0.15433476325107273,0.19701533984562059,True,LSTM,0.275832352948069,-15.727454993116918,False
713400,506,4845,3.3383418972332017,0.4405339151524678,0.4481481481481482,0.23136913229018488,0.21544319958814495,0.7642112893361469,0.5596962533452274,0.19445752455112683,1.281074554706898,rolling_anchor,0.19445752455112683,0.12960076312257407,0.16147389858258304,True,RollingAnchor,0.19445752455112683,9.740699672644894,True
766400,509,4845,2.7853791748526526,0.5115224762790858,0.56595,0.8736230347995055,0.8317484109666716,1.3992191175407067,0.6795731805830945,0.8380876095499176,0.5871173715901684,post_maintenance,0.5871173715901684,0.241244667078702,0.24086648439728817,False,PostMaintenance,0.5871173715901684,29.411662968155117,True
762400,441,4819,2.7767551020408163,0.35275684888338776,0.3830936454849505,0.328611111111111,0.3774826801704083,0.5122602023863811,0.46921138072453855,0.3608767176638487,0.2997100192251836,post_maintenance,0.2997100192251836,0.09424727101911068,0.14621357342535177,True,PostMaintenance,0.2997100192251836,8.79492229833802,True
716400,511,4845,3.1649275929549896,0.6362281720450632,0.5135166666666664,0.9929203229203228,0.9607333762757337,1.4522759931123248,0.9263503219469608,0.9824935903293615,0.8068312374339114,post_maintenance,0.8068312374339114,0.1074163206860668,0.14743278358672238,True,PostMaintenance,0.8068312374339114,16.019235163706014,True
821400,456,4558,3.304412280701755,0.32180457687081887,0.5001960297766748,0.22533438548037088,0.2324080093980532,0.6381937997251215,0.35209161842436437,0.20240757566939396,1.1348062784292876,rolling_anchor,0.20240757566939396,0.11533222662956037,0.20993457411974503,True,RollingAnchor,0.20240757566939396,10.174572230554709,True
874400,513,4845,3.3774444444444445,0.813061304512663,0.6493666666666669,1.4237373737373744,1.482881639116528,1.8836522812337848,1.346830843251456,1.465010961747217,0.493997826216383,post_maintenance,0.493997826216383,0.17185053807962414,0.21264606221056967,True,PostMaintenance,0.493997826216383,65.30274225227252,True
817400,508,4845,2.830702755905512,0.5247588872762685,0.6206388888888892,0.8803267973856205,0.7171390804678812,1.4502598222605843,0.7024089662155939,0.8476770364227885,0.4594749839526411,post_maintenance,0.4594749839526411,0.22691204883830599,0.34704824016182956,True,PostMaintenance,0.4594749839526411,35.92944570070466,True
712400,508,4845,3.280023622047244,0.36856253558407776,0.3061250000000002,0.24336601307189543,0.22770887660050435,0.582087720997603,0.557649489091411,0.22876015910941863,1.4556387495458507,rolling_anchor,0.22876015910941863,0.15526849081098248,0.19560869619613758,True,Holt,0.22770887660050435,-0.4616783168970049,False
963400,512,4845,2.62768359375,0.5232530729584349,0.5769369369369368,0.9571212121212122,0.8571080726209696,1.233584360525459,0.8350454182688818,0.9186496204547177,0.3311462962933532,post_maintenance,0.3311462962933532,0.18716410401350564,0.37154548619997235,True,PostMaintenance,0.3311462962933532,61.36469753683059,True
717400,504,4845,3.1992242063492067,0.5237873311941101,0.42624285714285737,0.7877844950213369,0.7248531722499295,1.2554070047759067,0.7374713292464113,0.7705477566960118,0.6629457368793645,post_maintenance,0.6629457368793645,0.09870645155345076,0.10075773785656579,True,PostMaintenance,0.6629457368793645,8.540686271456268,True
965400,500,4845,3.140736,0.41498063588596595,0.7180169491525423,0.47987207207207194,0.4282036732643324,0.8509359672771801,0.42635733333333325,0.5698150050851315,0.3679959221602389,post_maintenance,0.3679959221602389,0.30711016147391973,0.4333716056258631,True,PostMaintenance,0.3679959221602389,14.060540547237885,True
967400,424,4618,3.2027382075471693,0.21791886891765305,0.41487533156498646,0.19834821428571436,0.19202109782846025,0.6946630379606391,0.1962365920608108,0.1553158392147249,0.19893165066593094,rolling_anchor,0.1553158392147249,0.1467819338741406,0.21038359699634585,True,RollingAnchor,0.1553158392147249,19.115221727627848,True
972400,511,4845,2.8681389432485327,0.5791725353942118,0.5887833333333332,1.010972270972271,1.1077092241729574,1.4088138841716378,0.8045293026301432,1.0543118273833922,0.45728152833102914,post_maintenance,0.45728152833102914,0.1539323241975013,0.10886653508639206,False,PostMaintenance,0.45728152833102914,54.76814335458945,True
913400,477,4845,2.526649895178197,0.27195781978191985,0.32619333333333334,0.26075231481481487,0.26370599176675014,0.5652564975944587,0.3070493827160495,0.27473720240225913,0.6519834219376851,rolling_anchor,0.27473720240225913,0.09143879583040053,0.1019827240533867,True,MA,0.26075231481481487,-5.363284156221687,False
754400,514,4845,3.402420233463035,0.6972620014694066,0.4794262574595054,1.208462074978204,1.2094322390321914,1.9260377111931457,1.111059178722257,1.1724806408642845,0.6589064890425886,post_maintenance,0.6589064890425886,0.3140683852182776,0.5823725912276906,True,PostMaintenance,0.6589064890425886,45.47561709336449,True
725400,503,4845,2.734262425447316,0.5031208130356399,0.510589285714286,0.7882119205298012,0.749218155583942,1.2640238876683367,0.7146587898856112,0.7520254684935098,0.6401599597461828,post_maintenance,0.6401599597461828,0.10963263249515864,0.1802576612750553,True,PostMaintenance,0.6401599597461828,14.556267093228549,True
733400,484,4845,3.694729338842975,0.3198247564386346,0.5650180180180184,0.21754750331418476,0.2232558114366817,0.6578904373973891,0.30267342141525444,0.16072340987107664,0.40346635606220244,rolling_anchor,0.16072340987107664,0.14780456007382362,0.17476431882581406,True,RollingAnchor,0.16072340987107664,26.120315139191497,True
723400,414,4819,3.0530241545893726,0.26834724061538945,0.21672473867595832,0.25184500000000004,0.25873758530586455,0.6513760654974807,0.346983197231834,0.2609288287104895,0.4765049872616353,rolling_anchor,0.2609288287104895,0.10422227106232025,0.14173167350250956,True,MA,0.25184500000000004,-3.6069124701659594,False
773400,513,4845,3.4742923976608187,0.5662704020544185,1.2417891304347823,0.46105300105300095,0.4653366295109504,1.0401310859339028,0.4396961256014181,0.3489122208622476,1.6074208443888935,rolling_anchor,0.3489122208622476,0.13668862909058999,0.13247278279934585,False,RollingAnchor,0.3489122208622476,24.322752467641365,True
836400,449,4542,3.1683853006681515,0.2329279008955136,0.17900874125874155,0.23207407407407413,0.23328376147619434,0.91529902637513,0.23322564284029257,0.2045766131067529,0.2173063813987925,rolling_anchor,0.2045766131067529,0.15597583455946806,0.23148835622293856,True,RollingAnchor,0.2045766131067529,11.84857079664336,True
912400,498,4845,3.8017369477911642,0.5417635271930933,0.7439861111111115,0.4750152380952382,0.5538763199815615,0.7808355874621808,0.4713798850574712,0.4050537373647508,0.8912563953865551,rolling_anchor,0.4050537373647508,0.12387567064804472,0.2555208472484052,True,RollingAnchor,0.4050537373647508,14.728264510213556,True
960400,497,4845,3.221605633802817,0.42725580816807807,0.4993627450980398,0.6303189189189192,0.6236714838655943,1.1543923902504898,0.4359404034582134,0.6738095601760552,0.3274522133919558,post_maintenance,0.3274522133919558,0.2560616607714839,0.2145805190668211,False,PostMaintenance,0.3274522133919558,47.496042088959115,True
826400,510,4845,2.893513725490196,0.7329094554914444,0.792416666666667,1.424818936583643,1.3600105729351213,2.041509282203364,1.1366977536112486,1.351854246394459,0.543535573785259,post_maintenance,0.543535573785259,0.17151335108698743,0.11314689444464104,False,PostMaintenance,0.543535573785259,60.03445968716097,True
825400,509,4845,2.805974459724951,0.5774771677457647,0.6624500000000002,1.0309313725490201,0.949566794441707,1.575313644518217,0.809223415583462,0.9833061006973428,0.4302419842016575,post_maintenance,0.4302419842016575,0.11536872091545974,0.22088176414459285,True,PostMaintenance,0.4302419842016575,54.69070878214354,True
807400,512,4845,3.0348535156250005,0.633185856438596,0.681138888888889,1.187207792207792,1.085809234679803,1.785803596970827,0.9707057607197267,1.1334483802398925,0.45604663825425745,post_maintenance,0.45604663825425745,0.22799844790321194,0.327490878705463,True,PostMaintenance,0.45604663825425745,57.99937745153345,True
932400,505,4845,2.5361425742574255,0.3722274483203013,0.2986500000000003,0.560815058479532,0.4652878015760709,0.9289764061069865,0.5355283658863875,0.5514528997677246,0.4815052098537997,post_maintenance,0.4815052098537997,0.27804144486485766,0.37632007312975757,True,Holt,0.4652878015760709,-3.485457435762445,False
945400,508,4845,3.3684960629921257,0.6200744451585712,0.7024333333333335,0.7202614379084967,0.7339188888835403,0.9589269567109119,0.7964837705974409,0.7101035100434263,0.9490587242701628,rolling_anchor,0.7101035100434263,0.13802729189107824,0.12705796543056308,False,RollingAnchor,0.7101035100434263,1.4103112190161284,True
914400,396,4285,3.0588030303030305,0.22058689631579897,0.13996551724137918,0.20053571428571423,0.17277690192910639,0.40132329896353747,0.288206837969845,0.23153065869035544,0.5355950669212381,rolling_anchor,0.23153065869035544,0.08384714113270479,0.11957610706479017,True,Holt,0.17277690192910639,-34.00556214704951,False
879400,454,4824,3.0221431718061673,0.2608411325967908,0.43003124999999986,0.2211009732360096,0.2306458456365162,0.3778166838538539,0.3007877455156694,0.22575715192846382,0.19373961189353264,post_maintenance,0.19373961189353264,0.16209819393029448,0.25220578771210017,True,PostMaintenance,0.19373961189353264,12.37505242153351,True
910400,476,4845,3.0291827731092438,0.26164426270773194,0.3050277777777777,0.1803983894892986,0.2169645300200573,0.7166175451089788,0.24843068943068955,0.19335204420504234,0.20250550268085354,rolling_anchor,0.19335204420504234,0.213706557456888,0.2761529970923649,True,MA,0.1803983894892986,-7.180582239350963,False
964400,510,4845,2.5792960784313728,0.5317455672731556,0.5075495495495495,0.9937418300653594,0.9142044831718436,1.2686170953353422,0.8839137511213636,0.9458060946961705,0.4156045583449131,post_maintenance,0.4156045583449131,0.12723276589343563,0.17042465101889362,True,PostMaintenance,0.4156045583449131,54.53921239775941,True
959400,490,4845,2.6552204081632653,0.4406300940088572,0.41129206349206315,0.6696978791516609,0.6169641931665408,1.1298471378873884,0.5678657305487792,0.5834617611780853,0.3859892606724498,post_maintenance,0.3859892606724498,0.11646737661389026,0.14669215784537742,True,PostMaintenance,0.3859892606724498,37.43733186663923,True
911400,503,4845,3.1784035785288274,0.4639508385859636,0.5439524886877831,0.4772406181015452,0.4649304387033449,0.6320090414140876,0.4967382036423842,0.4291071667735656,1.0741545254001879,rolling_anchor,0.4291071667735656,0.09798049935434765,0.1472334448280529,True,RollingAnchor,0.4291071667735656,7.705082082749333,True
852400,511,4845,3.313027397260274,0.740301549074189,0.898916666666667,0.5093098330241188,0.5618453885032426,2.442496629947121,0.8702591945869258,0.5269787543586031,0.8233394111793885,rolling_anchor,0.5269787543586031,0.12888391501361834,0.1976616969600014,True,MA,0.5093098330241188,-3.469189123950715,False
822400,439,4838,2.7898200455580864,0.3186720977723466,0.501705747126437,0.2489076246334311,0.26950854918463946,0.5111123016481702,0.2586431744151613,0.21976160549496798,0.746979430440696,rolling_anchor,0.21976160549496798,0.10576292093275327,0.12461790380500602,True,RollingAnchor,0.21976160549496798,11.709572650249978,True
853400,513,4845,3.378797270955166,0.8994584882594153,1.0376749999999992,0.824761904761905,0.48694414939345093,1.133954279165873,1.3829675867308178,0.8782901921994142,1.4105773772379722,rolling_anchor,0.8782901921994142,0.10147954785956122,0.17256244656502717,True,Holt,0.48694414939345093,-80.3677471622635,False
958400,491,4845,2.782382892057026,0.4116623939150427,0.5317974137931034,0.5619031531531533,0.48097401596467493,0.9803575094490801,0.5186468757387123,0.4960854511724702,0.45487934229151383,post_maintenance,0.45487934229151383,0.1158085335997744,0.1463601538437464,True,PostMaintenance,0.45487934229151383,5.425381165513443,True
815400,493,4845,3.0921866125760644,0.5000189769399632,0.7163290598290604,0.6516216216216214,0.606577239938681,1.0490066043663524,0.6285906384645514,0.5799382939866798,0.45698476112145864,post_maintenance,0.45698476112145864,0.13596150084476458,0.16604449950144398,True,PostMaintenance,0.45698476112145864,24.661736208952494,True
856400,509,4845,2.8534459724950882,0.7091571876944823,0.5374465894465894,0.7417647058823528,0.3274876999068691,0.9384937919935155,1.0983244841007562,0.7504188872857113,1.2310011890963395,rolling_anchor,0.7504188872857113,0.09421093100987034,0.12549850850101393,True,Holt,0.3274876999068691,-129.14414419201555,False
855400,510,4845,2.93531568627451,0.6454349779454333,0.35498749999999957,0.690816993464052,0.26870563954544174,0.6483575912810301,0.9959225023342673,0.7832431853342392,1.2284234813324275,rolling_anchor,0.7832431853342392,0.17611798732149425,0.26966765800858367,True,Holt,0.26870563954544174,-191.48743832069155,False
741400,504,4845,3.124009920634921,0.6622731727682937,0.7484833333333332,1.0395175438596491,0.9805674801988586,1.4356274897757388,0.9633123878588516,0.994866954032605,0.8240021447544329,post_maintenance,0.8240021447544329,0.24700634487888112,0.4547006927703857,True,PostMaintenance,0.8240021447544329,15.966808874048564,True
734400,482,4845,3.357321576763485,0.30763037449013897,0.4951768707482991,0.21145905172413795,0.2120530443564597,0.47679803818640903,0.24707968893891324,0.16135077914596346,0.24655079931059368,rolling_anchor,0.16135077914596346,0.16443509757237026,0.20667827139491116,True,RollingAnchor,0.16135077914596346,23.69644248832818,True
728400,510,4845,3.691421568627451,0.7080362038332472,0.6998499999999992,1.107155979508921,1.057366387726208,1.5560399932902278,1.0120438109884478,1.089621689676465,0.8339724598179384,post_maintenance,0.8339724598179384,0.24414079191281748,0.12785171563705758,False,PostMaintenance,0.8339724598179384,21.127390704055056,True
724400,421,4819,2.883503562945368,0.29691083816628944,0.23298168498168526,0.29629696287964,0.359505296624154,0.7124342523535983,0.35755865338261267,0.30556661681302383,0.28112412824411415,post_maintenance,0.28112412824411415,0.10721490103963117,0.15357298109819847,True,PostMaintenance,0.28112412824411415,5.120820169084654,True
